03,,2005,F,Socialist People's Party,79092,5.1,1,4,5
03,,2005,&Oslash;,Unity List - Red-Green Alliance,35431,2.3,0,2,2
03,,2005,K,Christian Democrats,38469,2.5,0,0,0
03,,2005,D,Center Democrats,14256,0.9,0,0,0
03,,2005,M,Minority Party,3493,0.2,0,0,0
03,,2005,,Independent Candidates,383,0.0,0,0,0
01,01,2005,,Registered Electors,117970,,,,
01,01,2005,,Voters,93894,79.6,,,
01,01,2005,,Blank or Invalid Ballots,838,0.9,,,
01,01,2005,,Valid Votes,93056,99.1,,,
01,01,2005,A,Social Democratic Party,22493,24.2,1,0,1
01,01,2005,B,Danish Social-Liberal Party (Radikale Venstre),16396,17.6,1,0,1
01,01,2005,V,Liberal Party of Denmark (Venstre),15842,17.0,1,0,1
01,01,2005,F,Socialist People's Party,10663,11.5,1,0,1
01,01,2005,O,Danish People's Party,9218,9.9,0,0,0
01,01,2005,&Oslash;,Unity List - Red-Green Alliance,8731,9.4,0,0,0
01,01,2005,C,Conservative People's Party,7171,7.7,0,0,0
01,01,2005,D,Center Democrats,1046,1.1,0,0,0
01,01,2005,K,Christian Democrats,973,1.0,0,0,0
01,01,2005,M,Minority Party,467,0.5,0,0,0
01,01,2005,,Independent Candidates,56,0.1,0,0,0
01,02,2005,,Registered Electors,183831,,,,
01,02,2005,,Voters,149043,81.1,,,
01,02,2005,,Blank or Invalid Ballots,1291,0.9,,,
01,02,2005,,Valid Votes,147752,99.1,,,
01,02,2005,A,Social Democratic Party,34685,23.5,2,0,2
01,02,2005,B,Danish Social-Liberal Party (Radikale Venstre),26659,18.0,1,0,1
01,02,2005,V,Liberal Party of Denmark (Venstre),23469,15.9,1,0,1
01,02,2005,O,Danish People's Party,16354,11.1,1,0,1
01,02,2005,&Oslash;,Unity List - Red-Green Alliance,15168,10.3,1,0,1
01,02,2005,F,Socialist People's Party,14495,9.8,0,1,1
01,02,2005,C,Conservative People's Party,12612,8.5,0,1,1
01,02,2005,D,Center Democrats,1717,1.2,0,0,0
01,02,2005,K,Christian Democrats,1682,1.1,0,0,0
01,02,2005,M,Minority Party,867,0.6,0,0,0
01,02,2005,,Independent Candidates,44,0.0,0,0,0
01,03,2005,,Registered Electors,141698,,,,
01,03,2005,,Voters,117287,82.8,,,
01,03,2005,,Blank or Invalid Ballots,1043,0.9,,,
01,03,2005,,Valid Votes,116244,99.1,,,
01,03,2005,A,Social Democratic Party,26174,22.5,1,0,1
01,03,2005,B,Danish Social-Liberal Party (Radikale Venstre),21812,18.8,1,0,1
01,03,2005,V,Liberal Party of Denmark (Venstre),19090,16.4,1,0,1
01,03,2005,C,Conservative People's Party,14349,12.3,1,0,1
01,03,2005,O,Danish People's Party,11672,10.0,0,1,1
01,03,2005,&Oslash;,Unity List - Red-Green Alliance,9213,7.9,0,1,1
01,03,2005,F,Socialist People's Party,10966,9.4,0,0,0
01,03,2005,D,Center Democrats,1279,1.1,0,0,0
01,03,2005,K,Christian Democrats,1154,1.0,0,0,0
01,03,2005,M,Minority Party,535,0.5,0,0,0
02,04,2005,,Registered Electors,444739,,,,
02,04,2005,,Voters,381652,85.8,,,
02,04,2005,,Blank or Invalid Ballots,2764,0.7,,,
02,04,2005,,Valid Votes,378888,99.3,,,
02,04,2005,A,Social Democratic Party,96266,25.4,4,1,5
02,04,2005,V,Liberal Party of Denmark (Venstre),92794,24.5,4,1,5
02,04,2005,O,Danish People's Party,56507,14.9,2,1,3
02,04,2005,C,Conservative People's Party,50243,13.3,2,1,3
02,04,2005,B,Danish Social-Liberal Party (Radikale Venstre),36093,9.5,1,1,2
02,04,2005,F,Socialist People's Party,23530,6.2,1,0,1
02,04,2005,&Oslash;,Unity List - Red-Green Alliance,14055,3.7,0,1,1
02,04,2005,D,Center Democrats,4595,1.2,0,0,0
02,04,2005,K,Christian Democrats,3741,1.0,0,0,0
02,04,2005,M,Minority Party,953,0.3,0,0,0
02,04,2005,,Independent Candidates,111,0.0,0,0,0
02,05,2005,,Registered Electors,270780,,,,
02,05,2005,,Voters,233606,86.3,,,
02,05,2005,,Blank or Invalid Ballots,1619,0.7,,,
02,05,2005,,Valid Votes,231987,99.3,,,
02,05,2005,V,Liberal Party of Denmark (Venstre),73540,31.7,4,0,4
02,05,2005,A,Social Democratic Party,46470,20.0,2,0,2
02,05,2005,O,Danish People's Party,31089,13.4,1,1,2
02,05,2005,C,Conservative People's Party,28409,12.3,1,0,1
02,05,2005,B,Danish Social-Liberal Party (Radikale Venstre),26714,11.5,1,0,1
02,05,2005,F,Socialist People's Party,12388,5.3,0,1,1
02,05,2005,&Oslash;,Unity List - Red-Green Alliance,7282,3.1,0,0,0
02,05,2005,K,Christian Democrats,3042,1.3,0,0,0
02,05,2005,D,Center Democrats,2561,1.1,0,0,0
02,05,2005,M,Minority Party,492,0.2,0,0,0
02,06,2005,,Registered Electors,174749,,,,
02,06,2005,,Voters,152018,87.0,,,
02,06,2005,,Blank or Invalid Ballots,1234,0.8,,,
02,06,2005,,Valid Votes,150784,99.2,,,
02,06,2005,V,Liberal Party of Denmark (Venstre),49292,32.7,2,1,3
02,06,2005,A,Social Democratic Party,34113,22.6,2,0,2
02,06,2005,O,Danish People's Party,23411,15.5,1,0,1
02,06,2005,C,Conservative People's Party,14336,9.5,0,1,1
02,06,2005,B,Danish Social-Liberal Party (Radikale Venstre),13268,8.8,0,1,1
02,06,2005,F,Socialist People's Party,8528,5.7,0,0,0
02,06,2005,&Oslash;,Unity List - Red-Green Alliance,4353,2.9,0,0,0
02,06,2005,D,Center Democrats,1638,1.1,0,0,0
02,06,2005,K,Christian Democrats,1511,1.0,0,0,0
02,06,2005,M,Minority Party,334,0.2,0,0,0
02,07,2005,,Registered Electors,227674,,,,
02,07,2005,,Voters,190596,83.7,,,
02,07,2005,,Blank or Invalid Ballots,1659,0.9,,,
02,07,2005,,Valid Votes,188937,99.1,,,
02,07,2005,V,Liberal Party of Denmark (Venstre),58607,31.0,3,0,3
02,07,2005,A,Social Democratic Party,48670,25.8,2,0,2
02,07,2005,O,Danish People's Party,29801,15.8,1,1,2
02,07,2005,C,Conservative People's Party,15819,8.4,1,0,1
02,07,2005,B,Danish Social-Liberal Party (Radikale Venstre),14623,7.7,1,0,1
02,07,2005,F,Socialist People's Party,11933,6.3,0,1,1
02,07,2005,&Oslash;,Unity List - Red-Green Alliance,5005,2.6,0,0,0
02,07,2005,D,Center Democrats,2004,1.1,0,0,0
02,07,2005,K,Christian Democrats,1984,1.1,0,0,0
02,07,2005,M,Minority Party,443,0.2,0,0,0
02,07,2005,,Independent Candidates,48,0.0,0,0,0
02,08,2005,,Registered Electors,200917,,,,
02,08,2005,,Voters,168859,84.0,,,
02,08,2005,,Blank or Invalid Ballots,1682,1.0,,,
02,08,2005,,Valid Votes,167177,99.0,,,
02,08,2005,A,Social Democratic Party,50096,30.0,3,0,3
02,08,2005,V,Liberal Party of Denmark (Venstre),46161,27.6,2,0,2
02,08,2005,O,Danish People's Party,25089,15.0,1,0,1
02,08,2005,C,Conservative People's Party,16142,9.6,1,0,1
02,08,2005,B,Danish Social-Liberal Party (Radikale Venstre),11084,6.6,0,1,1
02,08,2005,F,Socialist People's Party,10178,6.1,0,0,0
02,08,2005,&Oslash;,Unity List - Red-Green Alliance,4680,2.8,0,0,0
02,08,2005,D,Center Democrats,1769,1.1,0,0,0
02,08,2005,K,Christian Democrats,1490,0.9,0,0,0
02,08,2005,M,Minority Party,445,0.3,0,0,0
02,08,2005,,Independent Candidates,43,0.0,0,0,0
02,09,2005,,Registered Electors,33340,,,,
02,09,2005,,Voters,27800,83.4,,,
02,09,2005,,Blank or Invalid Ballots,234,0.8,,,
02,09,2005,,Valid Votes,27566,99.2,,,
02,09,2005,V,Liberal Party of Denmark (Venstre),9604,34.8,1,0,1
02,09,2005,A,Social Democratic Party,9116,33.1,1,0,1
02,09,2005,O,Danish People's Party,2721,9.9,0,0,0
02,09,2005,&Oslash;,Unity List - Red-Green Alliance,1209,4.4,0,0,0
02,09,2005,B,Danish Social-Liberal Party (Radikale Venstre),1142,4.1,0,0,0
02,09,2005,F,Socialist People's Party,1111,4.0,0,0,0
02,09,2005,K,Christian Democrats,1096,4.0,0,0,0
02,09,2005,C,Conservative People's Party,797,2.9,0,0,0
02,09,2005,,Independent Candidates,526,1.9,0,0,0
02,09,2005,D,Center Democrats,180,0.7,0,0,0
02,09,2005,M,Minority Party,64,0.2,0,0,0
02,10,2005,,Registered Electors,357781,,,,
02,10,2005,,Voters,302291,84.5,,,
02,10,2005,,Blank or Invalid Ballots,2624,0.9,,,
02,10,2005,,Valid Votes,299667,99.1,,,
02,10,2005,A,Social Democratic Party,86690,28.9,3,1,4
02,10,2005,V,Liberal Party of Denmark (Venstre),69399,23.2,3,0,3
02,10,2005,C,Conservative People's Party,44928,15.0,2,0,2
02,10,2005,O,Danish People's Party,39743,13.3,2,0,2
02,10,2005,B,Danish Social-Liberal Party (Radikale Venstre),25227,8.4,1,0,1
02,10,2005,F,Socialist People's Party,18163,6.1,1,0,1
02,10,2005,&Oslash;,Unity List - Red-Green Alliance,8996,3.0,0,1,1
02,10,2005,K,Christian Democrats,2929,1.0,0,0,0
02,10,2005,D,Center Democrats,2835,0.9,0,0,0
02,10,2005,M,Minority Party,757,0.2,0,0,0
03,11,2005,,Registered Electors,185497,,,,
03,11,2005,,Voters,155733,84.0,,,
03,11,2005,,Blank or Invalid Ballots,1510,1.0,,,
03,11,2005,,Valid Votes,154223,99.0,,,
03,11,2005,V,Liberal Party of Denmark (Venstre),57952,37.6,3,0,3
03,11,2005,A,Social Democratic Party,37900,24.6,2,0,2
03,11,2005,O,Danish People's Party,24233,15.7,1,0,1
03,11,2005,C,Conservative People's Party,12107,7.9,1,0,1
03,11,2005,B,Danish Social-Liberal Party (Radikale Venstre),8465,5.5,0,1,1
03,11,2005,F,Socialist People's Party,6168,4.0,0,0,0
03,11,2005,K,Christian Democrats,3355,2.2,0,0,0
03,11,2005,&Oslash;,Unity List - Red-Green Alliance,2326,1.5,0,0,0
03,11,2005,D,Center Democrats,1364,0.9,0,0,0
03,11,2005,M,Minority Party,353,0.2,0,0,0
03,12,2005,,Registered Electors,164620,,,,
03,12,2005,,Voters,137749,83.7,,,
03,12,2005,,Blank or Invalid Ballots,1206,0.9,,,
03,12,2005,,Valid Votes,136543,99.1,,,
03,12,2005,V,Liberal Party of Denmark (Venstre),53405,39.1,3,0,3
03,12,2005,A,Social Democratic Party,33640,24.6,2,0,2
03,12,2005,O,Danish People's Party,19236,14.1,1,0,1
03,12,2005,C,Conservative People's Party,9627,7.1,0,0,0
03,12,2005,B,Danish Social-Liberal Party (Radikale Venstre),7594,5.6,0,0,0
03,12,2005,F,Socialist People's Party,6200,4.5,0,0,0
03,12,2005,K,Christian Democrats,3075,2.3,0,0,0
03,12,2005,&Oslash;,Unity List - Red-Green Alliance,2218,1.6,0,0,0
03,12,2005,D,Center Democrats,1276,0.9,0,0,0
03,12,2005,M,Minority Party,272,0.2,0,0,0
03,13,2005,,Registered Electors,263804,,,,
03,13,2005,,Voters,222559,84.4,,,
03,13,2005,,Blank or Invalid Ballots,1777,0.8,,,
03,13,2005,,Valid Votes,220782,99.2,,,
03,13,2005,V,Liberal Party of Denmark (Venstre),75267,34.1,3,1,4
03,13,2005,A,Social Democratic Party,51363,23.3,2,1,3
03,13,2005,O,Danish People's Party,33052,15.0,2,0,2
03,13,2005,C,Conservative People's Party,19271,8.7,1,0,1
03,13,2005,B,Danish Social-Liberal Party (Radikale Venstre),15533,7.0,1,0,1
03,13,2005,F,Socialist People's Party,13914,6.3,0,1,1
03,13,2005,K,Christian Democrats,5132,2.3,0,0,0
03,13,2005,&Oslash;,Unity List - Red-Green Alliance,4615,2.1,0,0,0
03,13,2005,D,Center Democrats,2007,0.9,0,0,0
03,13,2005,M,Minority Party,523,0.2,0,0,0
03,13,2005,,Independent Candidates,105,0.1,0,0,0
03,14,2005,,Registered Electors,201175,,,,
03,14,2005,,Voters,172804,85.9,,,
03,14,2005,,Blank or Invalid Ballots,1376,0.8,,,
03,14,2005,,Valid Votes,171428,99.2,,,
03,14,2005,V,Liberal Party of Denmark (Venstre),71257,41.6,4,0,4
03,14,2005,A,Social Democratic Party,34438,20.1,2,0,2
03,14,2005,O,Danish People's Party,21743,12.7,1,0,1
03,14,2005,C,Conservative People's Party,11887,6.9,0,1,1
03,14,2005,B,Danish Social-Liberal Party (Radikale Venstre),10502,6.1,0,1,1
03,14,2005,F,Socialist People's Party,7758,4.5,0,1,1
03,14,2005,K,Christian Democrats,9852,5.7,0,0,0
03,14,2005,&Oslash;,Unity List - Red-Green Alliance,2210,1.3,0,0,0
03,14,2005,D,Center Democrats,1483,0.9,0,0,0
03,14,2005,M,Minority Party,255,0.1,0,0,0
03,14,2005,,Independent Candidates,43,0.0,0,0,0
03,15,2005,,Registered Electors,487834,,,,
03,15,2005,,Voters,418483,85.8,,,
03,15,2005,,Blank or Invalid Ballots,3075,0.7,,,
03,15,2005,,Valid Votes,415408,99.3,,,
03,15,2005,A,Social Democratic Party,120526,29.0,5,2,7
03,15,2005,V,Liberal Party of Denmark (Venstre),116041,27.9,4,2,6
03,15,2005,O,Danish People's Party,45398,10.9,2,1,3
03,15,2005,B,Danish Social-Liberal Party (Radikale Venstre),40354,9.7,2,0,2
03,15,2005,C,Conservative People's Party,39950,9.6,2,0,2
03,15,2005,F,Socialist People's Party,25259,6.1,1,0,1
03,15,2005,&Oslash;,Unity List - Red-Green Alliance,15151,3.7,0,1,1
03,15,2005,K,Christian Democrats,7383,1.8,0,0,0
03,15,2005,D,Center Democrats,4023,1.0,0,0,0
03,15,2005,M,Minority Party,1236,0.3,0,0,0
03,15,2005,,Independent Candidates,87,0.0,0,0,0
03,16,2005,,Registered Electors,174077,,,,
03,16,2005,,Voters,147936,85.0,,,
03,16,2005,,Blank or Invalid Ballots,1227,0.8,,,
03,16,2005,,Valid Votes,146709,99.2,,,
03,16,2005,V,Liberal Party of Denmark (Venstre),55337,37.7,3,0,3
03,16,2005,A,Social Democratic Party,39397,26.9,2,0,2
03,16,2005,O,Danish People's Party,18290,12.5,1,0,1
03,16,2005,B,Danish Social-Liberal Party (Radikale Venstre),9012,6.1,0,1,1
03,16,2005,F,Socialist People's Party,6724,4.6,0,1,1
03,16,2005,C,Conservative People's Party,10942,7.5,0,0,0
03,16,2005,K,Christian Democrats,3514,2.4,0,0,0
03,16,2005,&Oslash;,Unity List - Red-Green Alliance,2143,1.5,0,0,0
03,16,2005,D,Center Democrats,1145,0.8,0,0,0
03,16,2005,M,Minority Party,205,0.1,0,0,0
03,17,2005,,Registered Electors,373130,,,,
03,17,2005,,Voters,312250,83.7,,,
03,17,2005,,Blank or Invalid Ballots,2189,0.7,,,
03,17,2005,,Valid Votes,310061,99.3,,,
03,17,2005,A,Social Democratic Party,95312,30.7,4,2,6
03,17,2005,V,Liberal Party of Denmark (Venstre),87579,28.2,4,1,5
03,17,2005,O,Danish People's Party,37390,12.1,2,0,2
03,17,2005,C,Conservative People's Party,36296,11.7,2,0,2
03,17,2005,B,Danish Social-Liberal Party (Radikale Venstre),23734,7.7,1,0,1
03,17,2005,F,Socialist People's Party,13069,4.2,0,1,1
03,17,2005,&Oslash;,Unity List - Red-Green Alliance,6768,2.2,0,1,1
03,17,2005,K,Christian Democrats,6158,2.0,0,0,0
03,17,2005,D,Center Democrats,2958,1.0,0,0,0
03,17,2005,M,Minority Party,649,0.2,0,0,0
03,17,2005,,Independent Candidates,148,0.0,0,0,0
