O2,2009,Alliance 90/The Greens (GR&Uuml;NE),482008,6.3,,519522,6.8,,
O2,2009,National Democratic Party of Germany (NPD),260668,3.4,,234994,3.1,,
O2,2009,Pirate Party of Germany (PIRATEN),,,,143567,1.9,,
O2,2009,The Republicans (REP),,,,18271,0.2,,
O2,2009,Others,73440,1.0,,87860,1.1,,
SH,2009,Registered Electors,2234720,,,2234720,,,
SH,2009,Voters,1644384,73.6,,1644384,73.6,,
SH,2009,Blank or Invalid Ballots,39494,2.4,,34882,2.1,,
SH,2009,Valid Votes,1604890,97.6,,1609502,97.9,,
SH,2009,Christian Democratic Union (CDU),615798,38.4,9,518457,32.2,0,9
SH,2009,Social Democratic Party of Germany (SPD),519995,32.4,2,430739,26.8,4,6
SH,2009,Free Democratic Party (F.D.P.),170070,10.6,0,261767,16.3,4,4
SH,2009,Alliance 90/The Greens (GR&Uuml;NE),161626,10.1,0,203782,12.7,3,3
SH,2009,The Left. (DIE LINKE),113319,7.1,0,127203,7.9,2,2
SH,2009,Pirate Party of Germany (PIRATEN),,,,33277,2.1,0,0
SH,2009,National Democratic Party of Germany (NPD),17139,1.1,0,15848,1.0,0,0
SH,2009,Others,6943,0.4,0,18429,1.1,0,0
HH,2009,Registered Electors,1256634,,,1256634,,,
HH,2009,Voters,896053,71.3,,896053,71.3,,
HH,2009,Blank or Invalid Ballots,12395,1.4,,9715,1.1,,
HH,2009,Valid Votes,883658,98.6,,886338,98.9,,
HH,2009,Christian Democratic Union (CDU),288404,32.6,3,246667,27.8,1,4
HH,2009,Social Democratic Party of Germany (SPD),296589,33.6,3,242942,27.4,1,4
HH,2009,Alliance 90/The Greens (GR&Uuml;NE),128440,14.5,0,138454,15.6,2,2
HH,2009,Free Democratic Party (F.D.P.),69968,7.9,0,117143,13.2,2,2
HH,2009,The Left. (DIE LINKE),86119,9.7,0,99096,11.2,1,1
HH,2009,Pirate Party of Germany (PIRATEN),,,,23168,2.6,0,0
HH,2009,National Democratic Party of Germany (NPD),9181,1.0,0,7679,0.9,0,0
HH,2009,Others,4957,0.6,0,11189,1.3,0,0
NI,2009,Registered Electors,6112110,,,6112110,,,
NI,2009,Voters,4482349,73.3,,4482349,73.3,,
NI,2009,Blank or Invalid Ballots,59446,1.3,,49738,1.1,,
NI,2009,Valid Votes,4422903,98.7,,4432611,98.9,,
NI,2009,Christian Democratic Union (CDU),1703363,38.5,16,1471530,33.2,5,21
NI,2009,Social Democratic Party of Germany (SPD),1581443,35.8,14,1297940,29.3,5,19
NI,2009,Free Democratic Party (F.D.P.),350420,7.9,0,588401,13.3,9,9
NI,2009,Alliance 90/The Greens (GR&Uuml;NE),370188,8.4,0,475742,10.7,7,7
NI,2009,The Left. (DIE LINKE),331141,7.5,0,380373,8.6,6,6
NI,2009,Pirate Party of Germany (PIRATEN),4214,0.1,0,87046,2.0,0,0
NI,2009,National Democratic Party of Germany (NPD),60811,1.4,0,53909,1.2,0,0
NI,2009,Others,21323,0.5,0,77670,1.8,0,0
HB,2009,Registered Electors,487978,,,487978,,,
HB,2009,Voters,343027,70.3,,343027,70.3,,
HB,2009,Blank or Invalid Ballots,5248,1.5,,4416,1.3,,
HB,2009,Valid Votes,337779,98.5,,338611,98.7,,
HB,2009,Social Democratic Party of Germany (SPD),121467,36.0,2,102419,30.2,0,2
HB,2009,Christian Democratic Union (CDU),92441,27.4,0,80964,23.9,1,1
HB,2009,Alliance 90/The Greens (GR&Uuml;NE),48549,14.4,0,52283,15.4,1,1
HB,2009,The Left. (DIE LINKE),42873,12.7,0,48369,14.3,1,1
HB,2009,Free Democratic Party (F.D.P.),24437,7.2,0,35968,10.6,1,1
HB,2009,Pirate Party of Germany (PIRATEN),,,,8174,2.4,0,0
HB,2009,National Democratic Party of Germany (NPD),4626,1.4,0,3612,1.1,0,0
HB,2009,The Republicans (REP),,,,577,0.2,0,0
HB,2009,Others,3386,1.0,0,6245,1.8,0,0
NW,2009,Registered Electors,13288291,,,13288291,,,
NW,2009,Voters,9493850,71.4,,9493850,71.4,,
NW,2009,Blank or Invalid Ballots,127085,1.3,,104438,1.1,,
NW,2009,Valid Votes,9366765,98.7,,9389412,98.9,,
NW,2009,Christian Democratic Union (CDU),3706284,39.6,37,3111478,33.1,8,45
NW,2009,Social Democratic Party of Germany (SPD),3286593,35.1,27,2678956,28.5,12,39
NW,2009,Free Democratic Party (F.D.P.),832146,8.9,0,1394554,14.9,20,20
NW,2009,Alliance 90/The Greens (GR&Uuml;NE),728745,7.8,0,945831,10.1,14,14
NW,2009,The Left. (DIE LINKE),669045,7.1,0,789814,8.4,11,11
NW,2009,Pirate Party of Germany (PIRATEN),,,,158585,1.7,0,0
NW,2009,National Democratic Party of Germany (NPD),112709,1.2,0,88690,0.9,0,0
NW,2009,The Republicans (REP),2768,0.0,0,30015,0.3,0,0
NW,2009,Others,28475,0.3,0,191489,2.0,0,0
HE,2009,Registered Electors,4398919,,,4398919,,,
HE,2009,Voters,3244641,73.8,,3244641,73.8,,
HE,2009,Blank or Invalid Ballots,72602,2.2,,67070,2.1,,
HE,2009,Valid Votes,3172039,97.8,,3177571,97.9,,
HE,2009,Christian Democratic Union (CDU),1251139,39.4,15,1022822,32.2,0,15
HE,2009,Social Democratic Party of Germany (SPD),1026094,32.3,6,812721,25.6,6,12
HE,2009,Free Democratic Party (F.D.P.),305043,9.6,0,527432,16.6,8,8
HE,2009,Alliance 90/The Greens (GR&Uuml;NE),287044,9.0,0,381948,12.0,6,6
HE,2009,The Left. (DIE LINKE),225775,7.1,0,271455,8.5,4,4
HE,2009,Pirate Party of Germany (PIRATEN),3866,0.1,0,66708,2.1,0,0
HE,2009,National Democratic Party of Germany (NPD),44260,1.4,0,35929,1.1,0,0
HE,2009,The Republicans (REP),6863,0.2,0,19240,0.6,0,0
HE,2009,Others,21955,0.7,0,39316,1.2,0,0
RP,2009,Registered Electors,3103878,,,3103878,,,
RP,2009,Voters,2233548,72.0,,2233548,72.0,,
RP,2009,Blank or Invalid Ballots,52988,2.4,,40419,1.8,,
RP,2009,Valid Votes,2180560,97.6,,2193129,98.2,,
RP,2009,Christian Democratic Union (CDU),903528,41.4,13,767487,35.0,0,13
RP,2009,Social Democratic Party of Germany (SPD),640617,29.4,2,520990,23.8,6,8
RP,2009,Free Democratic Party (F.D.P.),231938,10.6,0,364673,16.6,5,5
RP,2009,Alliance 90/The Greens (GR&Uuml;NE),174941,8.0,0,211971,9.7,3,3
RP,2009,The Left. (DIE LINKE),177323,8.1,0,205180,9.4,3,3
RP,2009,Pirate Party of Germany (PIRATEN),3188,0.1,0,41728,1.9,0,0
RP,2009,National Democratic Party of Germany (NPD),34514,1.6,0,26077,1.2,0,0
RP,2009,The Republicans (REP),3631,0.2,0,18208,0.8,0,0
RP,2009,Others,10880,0.5,0,36815,1.7,0,0
BW,2009,Registered Electors,7633818,,,7633818,,,
BW,2009,Voters,5530242,72.4,,5530242,72.4,,
BW,2009,Blank or Invalid Ballots,105893,1.9,,88153,1.6,,
BW,2009,Valid Votes,5424349,98.1,,5442089,98.4,,
BW,2009,Christian Democratic Union (CDU),2307250,42.5,37,1874481,34.4,0,37
BW,2009,Social Democratic Party of Germany (SPD),1285617,23.7,1,1051198,19.3,14,15
BW,2009,Free Democratic Party (F.D.P.),645560,11.9,0,1022958,18.8,15,15
BW,2009,Alliance 90/The Greens (GR&Uuml;NE),694760,12.8,0,755648,13.9,11,11
BW,2009,The Left. (DIE LINKE),345551,6.4,0,389637,7.2,6,6
BW,2009,Pirate Party of Germany (PIRATEN),11400,0.2,0,112006,2.1,0,0
BW,2009,National Democratic Party of Germany (NPD),89204,1.6,0,61575,1.1,0,0
BW,2009,The Republicans (REP),3235,0.1,0,48693,0.9,0,0
BW,2009,Others,41772,0.8,0,125893,2.3,0,0
BY,2009,Registered Electors,9382583,,,9382583,,,
BY,2009,Voters,6720532,71.6,,6720532,71.6,,
BY,2009,Blank or Invalid Ballots,94735,1.4,,68496,1.0,,
BY,2009,Valid Votes,6625797,98.6,,6652036,99.0,,
BY,2009,Christian Social Union (CSU),3191000,48.2,45,2830238,42.5,0,45
BY,2009,Social Democratic Party of Germany (SPD),1331177,20.1,0,1120018,16.8,16,16
BY,2009,Free Democratic Party (F.D.P.),700960,10.6,0,976379,14.7,14,14
BY,2009,Alliance 90/The Greens (GR&Uuml;NE),675888,10.2,0,719265,10.8,10,10
BY,2009,The Left. (DIE LINKE),386476,5.8,0,429371,6.5,6,6
BY,2009,Pirate Party of Germany (PIRATEN),24102,0.4,0,135790,2.0,0,0
BY,2009,National Democratic Party of Germany (NPD),111662,1.7,0,87591,1.3,0,0
BY,2009,The Republicans (REP),13564,0.2,0,54588,0.8,0,0
BY,2009,Others,190968,2.9,0,298796,4.5,0,0
SL,2009,Registered Electors,808554,,,808554,,,
SL,2009,Voters,596194,73.7,,596194,73.7,,
SL,2009,Blank or Invalid Ballots,13666,2.3,,11327,1.9,,
SL,2009,Valid Votes,582528,97.7,,584867,98.1,,
SL,2009,Christian Democratic Union (CDU),207864,35.7,4,179289,30.7,0,4
SL,2009,Social Democratic Party of Germany (SPD),182340,31.3,0,144464,24.7,2,2
SL,2009,The Left. (DIE LINKE),107088,18.4,0,123880,21.2,2,2
SL,2009,Free Democratic Party (F.D.P.),42107,7.2,0,69427,11.9,1,1
SL,2009,Alliance 90/The Greens (GR&Uuml;NE),30671,5.3,0,39550,6.8,1,1
SL,2009,Pirate Party of Germany (PIRATEN),,,,8620,1.5,0,0
SL,2009,National Democratic Party of Germany (NPD),8033,1.4,0,7399,1.3,0,0
SL,2009,Others,4425,0.8,0,12238,2.1,0,0
BE,2009,Registered Electors,2471665,,,2471665,,,
BE,2009,Voters,1752839,70.9,,1752839,70.9,,
BE,2009,Blank or Invalid Ballots,34080,1.9,,29434,1.7,,
BE,2009,Valid Votes,1718759,98.1,,1723405,98.3,,
BE,2009,Christian Democratic Union (CDU),452542,26.3,5,393180,22.8,1,6
BE,2009,The Left. (DIE LINKE),355640,20.7,4,348661,20.2,1,5
BE,2009,Social Democratic Party of Germany (SPD),418045,24.3,2,348082,20.2,3,5
BE,2009,Alliance 90/The Greens (GR&Uuml;NE),298277,17.4,1,299535,17.4,3,4
BE,2009,Free Democratic Party (F.D.P.),123780,7.2,0,198516,11.5,3,3
BE,2009,Pirate Party of Germany (PIRATEN),,,,58062,3.4,0,0
BE,2009,National Democratic Party of Germany (NPD),34488,2.0,0,27799,1.6,0,0
BE,2009,The Republicans (REP),,,,5921,0.3,0,0
BE,2009,Others,35987,2.1,0,43649,2.5,0,0
MV,2009,Registered Electors,1400298,,,1400298,,,
MV,2009,Voters,882176,63.0,,882176,63.0,,
MV,2009,Blank or Invalid Ballots,16467,1.9,,14909,1.7,,
MV,2009,Valid Votes,865709,98.1,,867267,98.3,,
MV,2009,Christian Democratic Union (CDU),301823,34.9,6,287481,33.1,0,6
MV,2009,The Left. (DIE LINKE),255411,29.5,1,251536,29.0,3,4
MV,2009,Social Democratic Party of Germany (SPD),161414,18.6,0,143607,16.6,2,2
MV,2009,Free Democratic Party (F.D.P.),61469,7.1,0,85203,9.8,1,1
MV,2009,Alliance 90/The Greens (GR&Uuml;NE),46826,5.4,0,47841,5.5,1,1
MV,2009,National Democratic Party of Germany (NPD),29801,3.4,0,28223,3.3,0,0
MV,2009,Pirate Party of Germany (PIRATEN),,,,20063,2.3,0,0
MV,2009,The Republicans (REP),,,,1583,0.2,0,0
MV,2009,Others,8965,1.0,0,1730,0.2,0,0
BB,2009,Registered Electors,2128715,,,2128715,,,
BB,2009,Voters,1425302,67.0,,1425302,67.0,,
BB,2009,Blank or Invalid Ballots,43337,3.0,,37750,2.6,,
BB,2009,Valid Votes,1381965,97.0,,1387552,97.4,,
BB,2009,The Left. (DIE LINKE),410330,29.7,4,395566,28.5,2,6
BB,2009,Social Democratic Party of Germany (SPD),397016,28.7,5,348216,25.1,0,5
BB,2009,Christian Democratic Union (CDU),342692,24.8,1,327454,23.6,4,5
BB,2009,Free Democratic Party (F.D.P.),99769,7.2,0,129642,9.3,2,2
BB,2009,Alliance 90/The Greens (GR&Uuml;NE),76546,5.5,0,84567,6.1,1,1
BB,2009,National Democratic Party of Germany (NPD),46792,3.4,0,35396,2.6,0,0
BB,2009,Pirate Party of Germany (PIRATEN),,,,34832,2.5,0,0
BB,2009,The Republicans (REP),,,,3084,0.2,0,0
BB,2009,Others,8820,0.6,0,28795,2.1,0,0
ST,2009,Registered Electors,2028572,,,2028572,,,
ST,2009,Voters,1226721,60.5,,1226721,60.5,,
ST,2009,Blank or Invalid Ballots,25944,2.1,,24049,2.0,,
ST,2009,Valid Votes,1200777,97.9,,1202672,98.0,,
ST,2009,The Left. (DIE LINKE),383800,32.0,5,389456,32.4,1,6
ST,2009,Christian Democratic Union (CDU),388171,32.3,4,362311,30.1,1,5
ST,2009,Social Democratic Party of Germany (SPD),237189,19.8,0,202850,16.9,3,3
ST,2009,Free Democratic Party (F.D.P.),94139,7.8,0,124247,10.3,2,2
ST,2009,Alliance 90/The Greens (GR&Uuml;NE),55547,4.6,0,61734,5.1,1,1
ST,2009,Pirate Party of Germany (PIRATEN),,,,28780,2.4,0,0
ST,2009,National Democratic Party of Germany (NPD),30183,2.5,0,26584,2.2,0,0
ST,2009,Others,11748,1.0,0,6710,0.6,0,0
TH,2009,Registered Electors,1913559,,,1913559,,,
TH,2009,Voters,1247764,65.2,,1247764,65.2,,
TH,2009,Blank or Invalid Ballots,17920,1.4,,15995,1.3,,
TH,2009,Valid Votes,1229844,98.6,,1231769,98.7,,
TH,2009,Christian Democratic Union (CDU),407357,33.1,7,383778,31.2,0,7
TH,2009,The Left. (DIE LINKE),357428,29.1,2,354875,28.8,3,5
TH,2009,Social Democratic Party of Germany (SPD),255060,20.7,0,216593,17.6,3,3
TH,2009,Free Democratic Party (F.D.P.),94685,7.7,0,120635,9.8,2,2
TH,2009,Alliance 90/The Greens (GR&Uuml;NE),63030,5.1,0,73838,6.0,1,1
TH,2009,National Democratic Party of Germany (NPD),43588,3.5,0,39603,3.2,0,0
TH,2009,Pirate Party of Germany (PIRATEN),,,,31031,2.5,0,0
TH,2009,The Republicans (REP),,,,4339,0.4,0,0
TH,2009,Others,8696,0.7,0,7077,0.6,0,0
SN,2009,Registered Electors,3518195,,,3518195,,,
SN,2009,Voters,2285953,65.0,,2285953,65.0,,
SN,2009,Blank or Invalid Ballots,36275,1.6,,33594,1.5,,
SN,2009,Valid Votes,2249678,98.4,,2252359,98.5,,
SN,2009,Christian Democratic Union (CDU),888018,39.5,16,800898,35.6,0,16
SN,2009,The Left. (DIE LINKE),543805,24.2,0,551461,24.5,8,8
SN,2009,Social Democratic Party of Germany (SPD),339102,15.1,0,328753,14.6,5,5
SN,2009,Free Democratic Party (F.D.P.),230005,10.2,0,299135,13.3,4,4
SN,2009,Alliance 90/The Greens (GR&Uuml;NE),136047,6.0,0,151283,6.7,2,2
SN,2009,National Democratic Party of Germany (NPD),91451,4.1,0,89611,4.0,0,0
SN,2009,The Republicans (REP),,,,7148,0.3,0,0
SN,2009,Others,21250,0.9,0,24070,1.1,0,0
