03,,2001,P,Pannella-Bonino,174845,2.8,0
03,,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),132905,2.1,0
03,,2001,P,Il Girasole,114124,1.8,0
03,,2001,P,Comunisti Italiani,93689,1.5,0
03,,2001,P,Democrazia Europea,78182,1.3,0
03,,2001,P,Fiamma Tricolore,15327,0.2,0
03,,2001,P,Nuovo PSI,15175,0.2,0
03,,2001,P,Others,79957,1.3,0
05,,2001,M,Registered Electors,3847975,,
05,,2001,M,Voters,3283716,85.3,
05,,2001,M,Blank or Invalid Ballots,206383,6.3,
05,,2001,M,Valid Votes,3077333,93.7,
05,,2001,M,Casa delle Libert&agrave;,1456441,47.3,30
05,,2001,M,L'Ulivo,1126025,36.6,7
05,,2001,M,Lista Di Pietro,139541,4.5,0
05,,2001,M,Democrazia Europea,105058,3.4,0
05,,2001,M,Pannella-Bonino,38006,1.2,0
05,,2001,M,Fiamma Tricolore,6199,0.2,0
05,,2001,M,Others,206063,6.7,0
05,,2001,P,Registered Electors,3847975,,
05,,2001,P,Voters,3273771,85.1,
05,,2001,P,Blank or Invalid Ballots,200072,6.1,
05,,2001,P,Valid Votes,3073699,93.9,
05,,2001,P,Forza Italia,983798,32.0,5
05,,2001,P,La Margherita,459431,14.9,3
05,,2001,P,Democratici di Sinistra,329090,10.7,2
05,,2001,P,Lega Nord,315000,10.2,0
05,,2001,P,Alleanza Nazionale,260467,8.5,2
05,,2001,P,Lista Di Pietro,142848,4.6,0
05,,2001,P,Rifondazione Comunista,119347,3.9,1
05,,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),96953,3.2,0
05,,2001,P,Pannella-Bonino,82108,2.7,0
05,,2001,P,Il Girasole,67202,2.2,0
05,,2001,P,Democrazia Europea,56594,1.8,0
05,,2001,P,Comunisti Italiani,34636,1.1,0
05,,2001,P,Nuovo PSI,25846,0.8,0
05,,2001,P,Fiamma Tricolore,11534,0.4,0
05,,2001,P,Others,88845,2.9,0
12,,2001,M,Registered Electors,4502661,,
12,,2001,M,Voters,3709693,82.4,
12,,2001,M,Blank or Invalid Ballots,237797,6.4,
12,,2001,M,Valid Votes,3471896,93.6,
12,,2001,M,Casa delle Libert&agrave;,1669266,48.1,24
12,,2001,M,L'Ulivo,1569102,45.2,19
12,,2001,M,Lista Di Pietro,94708,2.7,0
12,,2001,M,Democrazia Europea,70789,2.0,0
12,,2001,M,Pannella-Bonino,60834,1.8,0
12,,2001,M,Fiamma Tricolore,6202,0.2,0
12,,2001,M,Others,995,0.0,0
12,,2001,P,Registered Electors,4502661,,
12,,2001,P,Voters,3672794,81.6,
12,,2001,P,Blank or Invalid Ballots,189648,5.2,
12,,2001,P,Valid Votes,3483146,94.8,
12,,2001,P,Forza Italia,918206,26.4,4
12,,2001,P,Alleanza Nazionale,711131,20.4,3
12,,2001,P,Democratici di Sinistra,602198,17.3,4
12,,2001,P,La Margherita,561816,16.1,2
12,,2001,P,Rifondazione Comunista,179871,5.2,1
12,,2001,P,Lista Di Pietro,96785,2.8,0
12,,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),94312,2.7,0
12,,2001,P,Democrazia Europea,73841,2.1,0
12,,2001,P,Pannella-Bonino,68478,2.0,0
12,,2001,P,Il Girasole,60163,1.7,0
12,,2001,P,Comunisti Italiani,49186,1.4,0
12,,2001,P,Nuovo PSI,30209,0.9,0
12,,2001,P,Fiamma Tricolore,16379,0.5,0
12,,2001,P,Lega Nord,3007,0.1,0
12,,2001,P,Others,17564,0.5,0
15,,2001,M,Registered Electors,4767819,,
15,,2001,M,Voters,3695771,77.5,
15,,2001,M,Blank or Invalid Ballots,388355,10.5,
15,,2001,M,Valid Votes,3307416,89.5,
15,,2001,M,Casa delle Libert&agrave;,1441282,43.6,29
15,,2001,M,L'Ulivo,1395963,42.2,18
15,,2001,M,Democrazia Europea,228158,6.9,0
15,,2001,M,Lista Di Pietro,130395,3.9,0
15,,2001,M,Fiamma Tricolore,40877,1.2,0
15,,2001,M,Pannella-Bonino,37394,1.1,0
15,,2001,M,Others,33347,1.0,0
15,,2001,P,Registered Electors,4767819,,
15,,2001,P,Voters,3669313,77.0,
15,,2001,P,Blank or Invalid Ballots,421370,11.5,
15,,2001,P,Valid Votes,3247943,88.5,
15,,2001,P,Forza Italia,1096254,33.8,7
15,,2001,P,Democratici di Sinistra,463504,14.3,3
15,,2001,P,Alleanza Nazionale,426178,13.1,2
15,,2001,P,La Margherita,393880,12.1,2
15,,2001,P,Rifondazione Comunista,155381,4.8,2
15,,2001,P,Democrazia Europea,136657,4.2,0
15,,2001,P,Lista Di Pietro,124443,3.8,0
15,,2001,P,Il Girasole,123785,3.8,0
15,,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),106791,3.3,0
15,,2001,P,Comunisti Italiani,64723,2.0,0
15,,2001,P,Pannella-Bonino,52666,1.6,0
15,,2001,P,Nuovo PSI,37764,1.2,0
15,,2001,P,Fiamma Tricolore,33307,1.0,0
15,,2001,P,Others,32610,1.0,0
19,,2001,M,Registered Electors,4454180,,
19,,2001,M,Voters,3179297,71.4,
19,,2001,M,Blank or Invalid Ballots,282238,8.9,
19,,2001,M,Valid Votes,2897059,91.1,
19,,2001,M,Casa delle Libert&agrave;,1500675,51.8,41
19,,2001,M,L'Ulivo,1001499,34.6,0
19,,2001,M,Democrazia Europea,249814,8.6,0
19,,2001,M,Lista Di Pietro,97827,3.4,0
19,,2001,M,Pannella-Bonino,33032,1.1,0
19,,2001,M,Others,14212,0.5,0
19,,2001,P,Registered Electors,4454180,,
19,,2001,P,Voters,3175945,71.3,
19,,2001,P,Blank or Invalid Ballots,333528,10.5,
19,,2001,P,Valid Votes,2842417,89.5,
19,,2001,P,Forza Italia,1042693,36.7,7
19,,2001,P,La Margherita,395922,13.9,3
19,,2001,P,Alleanza Nazionale,303995,10.7,2
19,,2001,P,Democratici di Sinistra,292791,10.3,2
19,,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),207448,7.3,0
19,,2001,P,Democrazia Europea,200757,7.1,0
19,,2001,P,Lista Di Pietro,111107,3.9,0
19,,2001,P,Rifondazione Comunista,92263,3.2,0
19,,2001,P,Pannella-Bonino,52853,1.9,0
19,,2001,P,Il Girasole,50966,1.8,0
19,,2001,P,Nuovo PSI,42387,1.5,0
19,,2001,P,Comunisti Italiani,32840,1.2,0
19,,2001,P,Others,16395,0.6,0
01,01,2001,M,Registered Electors,1886430,,
01,01,2001,M,Voters,1591959,84.4,
01,01,2001,M,Blank or Invalid Ballots,103723,6.5,
01,01,2001,M,Valid Votes,1488236,93.5,
01,01,2001,M,L'Ulivo,732480,49.2,15
01,01,2001,M,Casa delle Libert&agrave;,633334,42.6,4
01,01,2001,M,Lista Di Pietro,79105,5.3,0
01,01,2001,M,Democrazia Europea,19476,1.3,0
01,01,2001,M,Pannella-Bonino,10621,0.7,0
01,01,2001,M,Others,13220,0.9,0
01,01,2001,P,Registered Electors,1886430,,
01,01,2001,P,Voters,1591658,84.4,
01,01,2001,P,Blank or Invalid Ballots,92058,5.8,
01,01,2001,P,Valid Votes,1499600,94.2,
01,01,2001,P,Forza Italia,458512,30.6,3
01,01,2001,P,Democratici di Sinistra,264334,17.6,0
01,01,2001,P,La Margherita,252876,16.9,1
01,01,2001,P,Alleanza Nazionale,133987,8.9,1
01,01,2001,P,Rifondazione Comunista,112348,7.5,1
01,01,2001,P,Lega Nord,63434,4.2,0
01,01,2001,P,Lista Di Pietro,62164,4.1,0
01,01,2001,P,Pannella-Bonino,42655,2.8,0
01,01,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),26481,1.8,0
01,01,2001,P,Comunisti Italiani,23204,1.6,0
01,01,2001,P,Il Girasole,18557,1.2,0
01,01,2001,P,Democrazia Europea,13668,0.9,0
01,01,2001,P,Nuovo PSI,8251,0.6,0
01,01,2001,P,Others,19129,1.3,0
01,02,2001,M,Registered Electors,1779529,,
01,02,2001,M,Voters,1498010,84.2,
01,02,2001,M,Blank or Invalid Ballots,114363,7.6,
01,02,2001,M,Valid Votes,1383647,92.4,
01,02,2001,M,Casa delle Libert&agrave;,689707,49.8,16
01,02,2001,M,L'Ulivo,553734,40.0,1
01,02,2001,M,Lista Di Pietro,41470,3.0,0
01,02,2001,M,Democrazia Europea,38404,2.8,0
01,02,2001,M,Pannella-Bonino,32072,2.3,0
01,02,2001,M,Fiamma Tricolore,9214,0.7,0
01,02,2001,M,Others,19046,1.4,0
01,02,2001,P,Registered Electors,1779529,,
01,02,2001,P,Voters,1495915,84.1,
01,02,2001,P,Blank or Invalid Ballots,121773,8.1,
01,02,2001,P,Valid Votes,1374142,91.9,
01,02,2001,P,Forza Italia,459819,33.5,3
01,02,2001,P,Democratici di Sinistra,191857,14.0,1
01,02,2001,P,La Margherita,182042,13.2,1
01,02,2001,P,Alleanza Nazionale,131058,9.5,1
01,02,2001,P,Lega Nord,106679,7.8,0
01,02,2001,P,Rifondazione Comunista,58131,4.2,0
01,02,2001,P,Lista Di Pietro,55136,4.0,0
01,02,2001,P,Pannella-Bonino,47659,3.5,0
01,02,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),36403,2.6,0
01,02,2001,P,Comunisti Italiani,29713,2.2,0
01,02,2001,P,Il Girasole,25645,1.9,0
01,02,2001,P,Democrazia Europea,23214,1.7,0
01,02,2001,P,Nuovo PSI,14081,1.0,0
01,02,2001,P,Fiamma Tricolore,11379,0.8,0
01,02,2001,P,Others,1326,0.1,0
03,03,2001,M,Registered Electors,3137209,,
03,03,2001,M,Voters,2695614,85.9,
03,03,2001,M,Blank or Invalid Ballots,146649,5.4,
03,03,2001,M,Valid Votes,2548965,94.6,
03,03,2001,M,Casa delle Libert&agrave;,1325259,52.0,29
03,03,2001,M,L'Ulivo,1044267,41.0,2
03,03,2001,M,Lista Di Pietro,136963,5.4,0
03,03,2001,M,Democrazia Europea,20651,0.8,0
03,03,2001,M,Pannella-Bonino,20416,0.8,0
03,03,2001,M,Others,1409,0.0,0
03,03,2001,P,Registered Electors,3137209,,
03,03,2001,P,Voters,2695857,85.9,
03,03,2001,P,Blank or Invalid Ballots,112527,4.2,
03,03,2001,P,Valid Votes,2583330,95.8,
03,03,2001,P,Forza Italia,870838,33.7,4
03,03,2001,P,La Margherita,416488,16.1,2
03,03,2001,P,Democratici di Sinistra,342744,13.3,2
03,03,2001,P,Alleanza Nazionale,253253,9.8,1
03,03,2001,P,Lega Nord,192652,7.5,0
03,03,2001,P,Rifondazione Comunista,142248,5.5,1
03,03,2001,P,Lista Di Pietro,97451,3.8,0
03,03,2001,P,Pannella-Bonino,81155,3.1,0
03,03,2001,P,Il Girasole,50668,2.0,0
03,03,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),47879,1.8,0
03,03,2001,P,Comunisti Italiani,41619,1.6,0
03,03,2001,P,Democrazia Europea,18506,0.7,0
03,03,2001,P,Others,27829,1.1,0
03,04,2001,M,Registered Electors,3273761,,
03,04,2001,M,Voters,2840101,86.8,
03,04,2001,M,Blank or Invalid Ballots,190923,6.7,
03,04,2001,M,Valid Votes,2649178,93.3,
03,04,2001,M,Casa delle Libert&agrave;,1445070,54.5,32
03,04,2001,M,L'Ulivo,955356,36.1,0
03,04,2001,M,Lista Di Pietro,149697,5.6,0
03,04,2001,M,Democrazia Europea,69308,2.6,0
03,04,2001,M,Pannella-Bonino,17265,0.7,0
03,04,2001,M,Fiamma Tricolore,4225,0.2,0
03,04,2001,M,Others,8257,0.3,0
03,04,2001,P,Registered Electors,3273761,,
03,04,2001,P,Voters,2840906,86.8,
03,04,2001,P,Blank or Invalid Ballots,165838,5.8,
03,04,2001,P,Valid Votes,2675068,94.2,
03,04,2001,P,Forza Italia,821070,30.7,4
03,04,2001,P,Lega Nord,478547,17.9,0
03,04,2001,P,La Margherita,420967,15.7,3
03,04,2001,P,Democratici di Sinistra,204078,7.6,1
03,04,2001,P,Alleanza Nazionale,202182,7.6,1
03,04,2001,P,Rifondazione Comunista,108859,4.1,1
03,04,2001,P,Lista Di Pietro,106136,4.0,0
03,04,2001,P,Pannella-Bonino,68060,2.5,0
03,04,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),61163,2.3,0
03,04,2001,P,Il Girasole,44146,1.7,0
03,04,2001,P,Democrazia Europea,43739,1.6,0
03,04,2001,P,Comunisti Italiani,36018,1.3,0
03,04,2001,P,Fiamma Tricolore,15327,0.6,0
03,04,2001,P,Nuovo PSI,15175,0.6,0
03,04,2001,P,Others,49601,1.8,0
03,05,2001,M,Registered Electors,1194849,,
03,05,2001,M,Voters,1040346,87.1,
03,05,2001,M,Blank or Invalid Ballots,77888,7.5,
03,05,2001,M,Valid Votes,962458,92.5,
03,05,2001,M,Casa delle Libert&agrave;,472294,49.1,9
03,05,2001,M,L'Ulivo,408455,42.5,2
03,05,2001,M,Lista Di Pietro,41644,4.3,0
03,05,2001,M,Democrazia Europea,22508,2.3,0
03,05,2001,M,Pannella-Bonino,17557,1.8,0
03,05,2001,P,Registered Electors,1194849,,
03,05,2001,P,Voters,1040386,87.1,
03,05,2001,P,Blank or Invalid Ballots,74165,7.1,
03,05,2001,P,Valid Votes,966221,92.9,
03,05,2001,P,Forza Italia,319689,33.1,2
03,05,2001,P,Democratici di Sinistra,179706,18.6,1
03,05,2001,P,La Margherita,100033,10.3,0
03,05,2001,P,Lega Nord,82937,8.6,0
03,05,2001,P,Alleanza Nazionale,82821,8.6,1
03,05,2001,P,Rifondazione Comunista,58706,6.1,0
03,05,2001,P,Lista Di Pietro,39010,4.0,0
03,05,2001,P,Pannella-Bonino,25630,2.6,0
03,05,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),23863,2.5,0
03,05,2001,P,Il Girasole,19310,2.0,0
03,05,2001,P,Comunisti Italiani,16052,1.7,0
03,05,2001,P,Democrazia Europea,15937,1.6,0
03,05,2001,P,Others,2527,0.3,0
04,06,2001,M,Registered Electors,778248,,
04,06,2001,M,Voters,660134,84.8,
04,06,2001,M,Blank or Invalid Ballots,49787,7.5,
04,06,2001,M,Valid Votes,610347,92.5,
04,06,2001,M,L'Ulivo-SVP,190556,31.2,5
04,06,2001,M,S&uuml;dtiroler Volkspartei (SVP),173735,28.5,3
04,06,2001,M,Casa delle Libert&agrave;,189540,31.0,0
04,06,2001,M,Lista Di Pietro,26014,4.3,0
04,06,2001,M,L'Ulivo,24031,3.9,0
04,06,2001,M,Pannella-Bonino,6471,1.1,0
04,06,2001,P,Registered Electors,778248,,
04,06,2001,P,Voters,658108,84.6,
04,06,2001,P,Blank or Invalid Ballots,49595,7.5,
04,06,2001,P,Valid Votes,608513,92.5,
04,06,2001,P,S&uuml;dtiroler Volkspartei (SVP),200059,32.9,0
04,06,2001,P,Forza Italia,100801,16.6,1
04,06,2001,P,La Margherita,70853,11.6,1
04,06,2001,P,Alleanza Nazionale,57865,9.5,0
04,06,2001,P,Democratici di Sinistra,54155,8.9,0
04,06,2001,P,Lista Di Pietro,24663,4.0,0
04,06,2001,P,Il Girasole,23663,3.9,0
04,06,2001,P,Lega Nord,22273,3.7,0
04,06,2001,P,Rifondazione Comunista,16510,2.7,0
04,06,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),12673,2.1,0
04,06,2001,P,Pannella-Bonino,11808,1.9,0
04,06,2001,P,Democrazia Europea,9643,1.6,0
04,06,2001,P,Comunisti Italiani,3046,0.5,0
04,06,2001,P,Others,501,0.1,0
05,07,2001,M,Registered Electors,2266039,,
05,07,2001,M,Voters,1973805,87.1,
05,07,2001,M,Blank or Invalid Ballots,120956,6.1,
05,07,2001,M,Valid Votes,1852849,93.9,
05,07,2001,M,Casa delle Libert&agrave;,888533,48.0,20
05,07,2001,M,L'Ulivo,635681,34.3,2
05,07,2001,M,Lista Di Pietro,84501,4.6,0
05,07,2001,M,Democrazia Europea,74725,4.0,0
05,07,2001,M,Pannella-Bonino,24745,1.3,0
05,07,2001,M,Others,144664,7.8,0
05,07,2001,P,Registered Electors,2266039,,
05,07,2001,P,Voters,1967891,86.8,
05,07,2001,P,Blank or Invalid Ballots,119128,6.1,
05,07,2001,P,Valid Votes,1848763,93.9,
05,07,2001,P,Forza Italia,618806,33.5,3
05,07,2001,P,La Margherita,267076,14.5,2
05,07,2001,P,Democratici di Sinistra,189045,10.2,1
05,07,2001,P,Lega Nord,178601,9.7,0
05,07,2001,P,Alleanza Nazionale,166295,9.0,1
05,07,2001,P,Lista Di Pietro,83767,4.5,0
05,07,2001,P,Rifondazione Comunista,63622,3.4,1
05,07,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),61191,3.3,0
05,07,2001,P,Pannella-Bonino,48363,2.6,0
05,07,2001,P,Democrazia Europea,41001,2.2,0
05,07,2001,P,Il Girasole,39524,2.1,0
05,07,2001,P,Comunisti Italiani,20599,1.1,0
05,07,2001,P,Nuovo PSI,15021,0.8,0
05,07,2001,P,Others,55852,3.1,0
05,08,2001,M,Registered Electors,1581936,,
05,08,2001,M,Voters,1309911,82.8,
05,08,2001,M,Blank or Invalid Ballots,85427,6.5,
05,08,2001,M,Valid Votes,1224484,93.5,
05,08,2001,M,Casa delle Libert&agrave;,567908,46.4,10
05,08,2001,M,L'Ulivo,490344,40.0,5
05,08,2001,M,Lista Di Pietro,55040,4.5,0
05,08,2001,M,Democrazia Europea,30333,2.5,0
05,08,2001,M,Pannella-Bonino,13261,1.1,0
05,08,2001,M,Fiamma Tricolore,6199,0.5,0
05,08,2001,M,Others,61399,5.0,0
05,08,2001,P,Registered Electors,1581936,,
05,08,2001,P,Voters,1305880,82.5,
05,08,2001,P,Blank or Invalid Ballots,80944,6.2,
05,08,2001,P,Valid Votes,1224936,93.8,
05,08,2001,P,Forza Italia,364992,29.8,2
05,08,2001,P,La Margherita,192355,15.7,1
05,08,2001,P,Democratici di Sinistra,140045,11.4,1
05,08,2001,P,Lega Nord,136399,11.1,0
05,08,2001,P,Alleanza Nazionale,94172,7.7,1
05,08,2001,P,Lista Di Pietro,59081,4.8,0
05,08,2001,P,Rifondazione Comunista,55725,4.6,0
05,08,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),35762,2.9,0
05,08,2001,P,Pannella-Bonino,33745,2.8,0
05,08,2001,P,Il Girasole,27678,2.3,0
05,08,2001,P,Democrazia Europea,15593,1.3,0
05,08,2001,P,Comunisti Italiani,14037,1.1,0
05,08,2001,P,Fiamma Tricolore,11534,0.9,0
05,08,2001,P,Nuovo PSI,10825,0.9,0
05,08,2001,P,Others,32993,2.7,0
06,09,2001,M,Registered Electors,1086878,,
06,09,2001,M,Voters,850910,78.3,
06,09,2001,M,Blank or Invalid Ballots,54563,6.4,
06,09,2001,M,Valid Votes,796347,93.6,
06,09,2001,M,Casa delle Libert&agrave;,380489,47.8,8
06,09,2001,M,L'Ulivo,331709,41.6,2
06,09,2001,M,Lista Di Pietro,39075,4.9,0
06,09,2001,M,Democrazia Europea,22911,2.9,0
06,09,2001,M,Pannella-Bonino,18672,2.4,0
06,09,2001,M,Others,3491,0.4,0
06,09,2001,P,Registered Electors,1086878,,
06,09,2001,P,Voters,850556,78.3,
06,09,2001,P,Blank or Invalid Ballots,46396,5.5,
06,09,2001,P,Valid Votes,804160,94.5,
06,09,2001,P,Forza Italia,226188,28.1,1
06,09,2001,P,La Margherita,175167,21.8,1
06,09,2001,P,Alleanza Nazionale,101271,12.6,1
06,09,2001,P,Democratici di Sinistra,72143,9.0,0
06,09,2001,P,Lega Nord,66252,8.2,0
06,09,2001,P,Rifondazione Comunista,36502,4.5,0
06,09,2001,P,Lista Di Pietro,33370,4.2,0
06,09,2001,P,Pannella-Bonino,24829,3.1,0
06,09,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),19117,2.4,0
06,09,2001,P,Democrazia Europea,17254,2.1,0
06,09,2001,P,Il Girasole,14330,1.8,0
06,09,2001,P,Comunisti Italiani,13926,1.7,0
06,09,2001,P,Others,3811,0.5,0
07,10,2001,M,Registered Electors,1426511,,
07,10,2001,M,Voters,1157703,81.2,
07,10,2001,M,Blank or Invalid Ballots,62167,5.4,
07,10,2001,M,Valid Votes,1101915,95.2,
07,10,2001,M,L'Ulivo,556910,50.5,9
07,10,2001,M,Casa delle Libert&agrave;,483830,43.9,5
07,10,2001,M,Lista Di Pietro,36123,3.3,0
07,10,2001,M,Democrazia Europea,15249,1.4,0
07,10,2001,M,Pannella-Bonino,9803,0.9,0
07,10,2001,P,Registered Electors,1426511,,
07,10,2001,P,Voters,1170767,82.1,
07,10,2001,P,Blank or Invalid Ballots,64444,5.5,
07,10,2001,P,Valid Votes,1106323,94.5,
07,10,2001,P,Forza Italia,323912,29.3,2
07,10,2001,P,Democratici di Sinistra,264270,23.9,2
07,10,2001,P,La Margherita,132309,12.0,0
07,10,2001,P,Alleanza Nazionale,103224,9.3,1
07,10,2001,P,Rifondazione Comunista,65499,5.9,1
07,10,2001,P,Lega Nord,43276,3.9,0
07,10,2001,P,Lista Di Pietro,39922,3.6,0
07,10,2001,P,Pannella-Bonino,30804,2.8,0
07,10,2001,P,Comunisti Italiani,26293,2.4,0
07,10,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),23477,2.1,0
07,10,2001,P,Il Girasole,22101,2.0,0
07,10,2001,P,Democrazia Europea,20130,1.8,0
07,10,2001,P,Nuovo PSI,8969,0.8,0
07,10,2001,P,Others,2137,0.2,0
08,11,2001,M,Registered Electors,3435794,,
08,11,2001,M,Voters,3052976,88.9,
08,11,2001,M,Blank or Invalid Ballots,148329,4.9,
08,11,2001,M,Valid Votes,2904647,95.1,
08,11,2001,M,L'Ulivo,1649052,56.8,30
08,11,2001,M,Casa delle Libert&agrave;,1075223,37.0,2
08,11,2001,M,Lista Di Pietro,98805,3.4,0
08,11,2001,M,Democrazia Europea,50009,1.7,0
08,11,2001,M,Pannella-Bonino,31558,1.1,0
08,11,2001,P,Registered Electors,3435794,,
08,11,2001,P,Voters,3052353,88.8,
08,11,2001,P,Blank or Invalid Ballots,129043,4.2,
08,11,2001,P,Valid Votes,2923310,95.8,
08,11,2001,P,Democratici di Sinistra,843201,28.8,3
08,11,2001,P,Forza Italia,695797,23.8,3
08,11,2001,P,La Margherita,452138,15.5,1
08,11,2001,P,Alleanza Nazionale,282697,9.7,1
08,11,2001,P,Rifondazione Comunista,161975,5.5,1
08,11,2001,P,Lista Di Pietro,103133,3.5,0
08,11,2001,P,Lega Nord,76012,2.6,0
08,11,2001,P,Centro Cristiano Democratico-Cristiani Democratici Uniti (CCD-CDU),67069,2.3,0
08,11,2001,P,Pannella-Bonino,66188,2.3,0
08,11,2001,P,Il Girasole,60845,2.1,0
08,11,2001,P,Comunisti Italiani,46567,1.6,0
08,11,2001,P,Nuovo PSI,32560,1.1,0
08,11,2001,P,Democrazia Europea,30812,1.1,0
